Transaction ID,Date,Customer Name,Product Category,Product Name,Quantity,Price,Total Amount,Payment Method,Country
3924,12/11/2024,John Doe,Fruits,Apple,3,10.5,446.94,CASH,U.S.A.
9086,,Ali Khan,Household,Table,2,8,107.74,Paypal,
6934,,Jane Smith,Electronics,Laptop,1,15.0,154.35,Debit,China
4427,"Dec 11, 2024",,Fruits,Apple,,,131.66,,U.S.A.
4432,2024-12-10,Jane Smith,Household,Table,2,,203.77,Cash,U.S.A.
7035,,Ali Khan,Clothing,Shirt,2,8,294.85,Cash,India
7324,2024/12/09,,Fruits,Apple,,8,275.71,Debit,China
7731,"Dec 11, 2024",Wei Zhang,Household,Table,3,15 USD,,Paypal,India
2159,2024-12-10,,Household,Table,1,10.5,373.02,Credit Card,Germany
3601,2024-12-10,Jane Smith,Household,Table,,8,257.21,Paypal,Germany
4623,12/11/2024,Ali Khan,Electronics,Laptop,,15 USD,,Cash,INDIA
2549,2024/12/09,Wei Zhang,Electronics,Table,1,10.5,330.71,Paypal,China
6920,12/11/2024,Ali Khan,,,1,15.0,320.79,Paypal,India
2049,12/11/2024,Wei Zhang,Vegetables,Tomato,2,15 USD,55.17,CASH,Germany
3957,"Dec 11, 2024",,,,1,20.0,98.65,Cash,India
4507,2024-12-10,John Doe,Vegetables,Tomato,1,20.0,,,
0,12/11/2024,Maria Lopez,Fruits,Banana,3,10.5,329.45,Debit,United States
0,"Dec 11, 2024",Wei Zhang,Electronics,Laptop,1,15.0,497.0,Paypal,China
9625,,,Clothing,Shirt,3,15.0,66.43,,INDIA
1109,12/11/2024,John Doe,Electronics,Laptop,3,15 USD,122.57,Cash,U.S.A.
4773,12/11/2024,Ali Khan,,,1,15 USD,390.03,CASH,
8595,2024/12/09,,,,10,15.0,88.66,CASH,INDIA
5280,2024/12/09,Ali Khan,,,3,20.0,269.66,CASH,U.S.A.
2482,"Dec 11, 2024",Maria Lopez,,,Five,15 USD,462.45,Debit,USA
1572,,Ali Khan,Electronics,Laptop,Five,,435.85,Credit Card,United States
3311,2024-12-10,Wei Zhang,,,,,372.26,Credit Card,United States
1471,12/11/2024,,Household,Table,1,8,444.45,,Germany
4898,2024-12-10,Ali Khan,Vegetables,Tomato,1,10.5,274.73,Debit,Germany
8865,"Dec 11, 2024",Ali Khan,Fruits,Apple,10,15 USD,356.91,CASH,India
9435,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,1,20.0,,Paypal,Germany
8371,,Maria Lopez,,,,15 USD,86.58,Credit Card,Germany
5744,2024-12-10,Ali Khan,Fruits,Banana,Five,8,55.48,,U.S.A.
3163,"Dec 11, 2024",,Fruits,Apple,Five,10.5,334.99,,USA
6839,"Dec 11, 2024",Wei Zhang,Vegetables,Tomato,Five,20.0,284.34,Cash,U.S.A.
9662,"Dec 11, 2024",Ali Khan,Clothing,Shirt,,15 USD,,,United States
9670,12/11/2024,Wei Zhang,Clothing,Shirt,2,,85.41,CASH,India
8113,2024-12-10,Maria Lopez,Fruits,Apple,10,20.0,449.2,Credit Card,Germany
8907,2024/12/09,Ali Khan,Electronics,Table,,15.0,427.66,Cash,U.S.A.
3067,12/11/2024,,Clothing,Shirt,,15.0,317.51,Credit Card,Germany
5658,12/11/2024,Ali Khan,Vegetables,Tomato,2,15.0,490.57,Credit Card,U.S.A.
9426,"Dec 11, 2024",John Doe,Electronics,Laptop,,15 USD,20.95,CASH,Germany
4075,2024/12/09,Jane Smith,Fruits,Apple,10,8,248.63,Credit Card,India
3496,,John Doe,Household,Table,3,,141.9,Paypal,Germany
5978,2024/12/09,Wei Zhang,Clothing,Shirt,,,497.64,Debit,United States
5489,2024-12-10,Ali Khan,Household,Table,1,8,498.44,,Germany
8662,12/11/2024,Maria Lopez,Household,Table,10,10.5,275.43,Paypal,USA
1051,12/11/2024,Ali Khan,Household,Table,2,15 USD,162.63,Credit Card,
1402,2024/12/09,Wei Zhang,,,,15.0,420.98,Debit,China
7053,2024/12/09,Wei Zhang,,,3,,10.76,Paypal,India
8279,"Dec 11, 2024",John Doe,Vegetables,Tomato,3,8,416.22,CASH,
9676,,John Doe,Electronics,Laptop,3,20.0,316.07,Paypal,Germany
7148,2024-12-10,John Doe,Vegetables,Tomato,3,10.5,173.76,CASH,
7085,,,Fruits,Apple,2,15 USD,384.21,Paypal,USA
0,2024-12-10,,Fruits,Apple,,20.0,148.27,,United States
7795,2024-12-10,John Doe,Household,Table,1,20.0,254.86,Debit,USA
2811,"Dec 11, 2024",Wei Zhang,Electronics,Laptop,1,10.5,226.11,CASH,USA
1373,2024-12-10,John Doe,Fruits,Apple,,15 USD,259.16,Paypal,U.S.A.
5925,"Dec 11, 2024",Jane Smith,,,2,,163.1,Debit,India
5991,2024-12-10,,Vegetables,Tomato,,,32.25,CASH,USA
6298,"Dec 11, 2024",John Doe,,,,20.0,275.3,Paypal,United States
6634,2024/12/09,Ali Khan,Household,Table,Five,20.0,193.81,Credit Card,
4164,12/11/2024,Wei Zhang,Household,Table,,20.0,27.84,Credit Card,India
4806,12/11/2024,Ali Khan,,,3,20.0,403.36,Paypal,China
5906,12/11/2024,,Household,Table,1,15.0,307.86,CASH,USA
2962,"Dec 11, 2024",John Doe,Household,Table,,8,208.39,CASH,
3683,2024/12/09,Ali Khan,Electronics,Laptop,1,15 USD,201.96,Credit Card,United States
7567,,Jane Smith,Vegetables,Banana,1,8,149.5,Credit Card,USA
5715,2024/12/09,John Doe,Electronics,Laptop,3,10.5,468.59,Credit Card,Germany
5804,12/11/2024,Wei Zhang,,,,20.0,163.49,CASH,China
3241,12/11/2024,Jane Smith,Fruits,Apple,Five,20.0,285.08,Cash,
1288,,,Clothing,Shirt,,,207.64,Debit,USA
8465,2024/12/09,Jane Smith,Household,Table,2,8,217.26,Debit,USA
9860,"Dec 11, 2024",Wei Zhang,,,10,8,,Paypal,INDIA
5077,,,Vegetables,Tomato,3,20.0,264.98,CASH,INDIA
6368,12/11/2024,Jane Smith,Vegetables,Tomato,1,10.5,283.83,Debit,United States
3633,2024/12/09,,Household,Table,,15 USD,58.23,Cash,U.S.A.
4717,2024/12/09,John Doe,Vegetables,Tomato,2,20.0,338.62,,India
5561,2024/12/09,Ali Khan,Clothing,Shirt,10,8,104.63,Credit Card,USA
1663,,John Doe,Clothing,Shirt,10,10.5,140.2,Credit Card,China
5600,12/11/2024,Wei Zhang,Household,Table,2,20.0,428.47,Credit Card,United States
4850,12/11/2024,Jane Smith,Vegetables,Banana,2,20.0,443.05,,India
1281,2024/12/09,Maria Lopez,Fruits,Apple,Five,8,343.82,Paypal,
9923,,Ali Khan,Vegetables,Tomato,1,15 USD,,CASH,Germany
8330,,,Household,Table,3,,24.03,CASH,China
2777,,Maria Lopez,Clothing,Shirt,1,10.5,467.15,,
7958,12/11/2024,,Electronics,Table,10,15.0,91.21,Paypal,Germany
1903,,John Doe,Fruits,Apple,3,20.0,20.2,,China
4891,12/11/2024,,Fruits,Apple,2,8,278.56,Debit,
7905,,,Clothing,Shirt,10,,113.0,CASH,INDIA
8533,12/11/2024,Wei Zhang,Clothing,Shirt,1,,141.6,Cash,China
1613,12/11/2024,,Clothing,Shirt,,20.0,459.29,Cash,India
5190,12/11/2024,John Doe,Vegetables,Tomato,3,10.5,312.64,Credit Card,China
7757,12/11/2024,Wei Zhang,Electronics,Laptop,,15 USD,48.06,CASH,
2598,2024-12-10,Wei Zhang,Electronics,Laptop,Five,20.0,216.05,Cash,United States
6309,12/11/2024,Wei Zhang,,,,20.0,241.05,Cash,China
9670,2024-12-10,Wei Zhang,Clothing,Shirt,,8,248.17,Cash,United States
3178,2024/12/09,Wei Zhang,Vegetables,Banana,2,15.0,466.14,CASH,Germany
7330,12/11/2024,Jane Smith,Clothing,Shirt,3,20.0,433.16,,U.S.A.
3571,"Dec 11, 2024",John Doe,Vegetables,Banana,2,20.0,354.32,Cash,U.S.A.
3963,2024/12/09,,Electronics,Laptop,1,10.5,266.43,Cash,USA
6561,2024/12/09,,Electronics,Laptop,1,20.0,190.34,Paypal,
8555,,Ali Khan,,,,,33.57,Credit Card,
3007,2024-12-10,,Vegetables,Tomato,3,8,,Credit Card,China
2650,"Dec 11, 2024",,Vegetables,Tomato,10,15.0,452.85,Cash,
4159,"Dec 11, 2024",Maria Lopez,Fruits,Apple,,8,435.95,CASH,India
7972,,Maria Lopez,Fruits,Apple,Five,,,Cash,China
4373,2024-12-10,John Doe,Household,Table,2,15 USD,,Debit,USA
5839,12/11/2024,Wei Zhang,,,10,15.0,,CASH,INDIA
5421,12/11/2024,John Doe,,,,10.5,,,U.S.A.
4278,2024/12/09,,Vegetables,Tomato,2,20.0,366.19,Cash,Germany
5828,2024/12/09,Jane Smith,Vegetables,Tomato,1,15 USD,311.32,Debit,India
9864,2024/12/09,Ali Khan,Fruits,Apple,3,10.5,133.4,,USA
6007,2024-12-10,Jane Smith,Clothing,Shirt,Five,20.0,,Cash,China
9919,,Ali Khan,Household,Table,10,15.0,115.92,Credit Card,Germany
4909,12/11/2024,,Household,Table,10,15 USD,170.23,Debit,India
2412,2024-12-10,Ali Khan,Electronics,Laptop,1,8,458.15,,U.S.A.
8473,"Dec 11, 2024",Wei Zhang,Clothing,Shirt,2,20.0,116.6,Paypal,India
4649,12/11/2024,Jane Smith,Household,Table,2,10.5,402.33,Credit Card,Germany
7299,2024-12-10,,Vegetables,Tomato,2,15.0,227.71,Credit Card,U.S.A.
3366,,Jane Smith,Household,Table,1,,70.06,,USA
3204,,,,,Five,20.0,273.8,Paypal,
9632,2024-12-10,John Doe,Clothing,Shirt,1,10.5,77.2,CASH,
5094,2024-12-10,Ali Khan,,,10,,335.93,CASH,United States
8095,2024/12/09,Wei Zhang,Electronics,Laptop,10,15.0,444.04,Cash,U.S.A.
5994,12/11/2024,Wei Zhang,Fruits,Banana,10,20.0,64.67,Paypal,United States
6127,2024/12/09,Ali Khan,Clothing,Shirt,,15 USD,295.89,Cash,United States
5530,2024-12-10,,Electronics,Laptop,2,15 USD,473.17,,China
4825,2024-12-10,John Doe,,,,20.0,464.76,Paypal,China
4305,12/11/2024,Jane Smith,,,3,10.5,239.34,,
9869,,,Vegetables,Tomato,,,,Credit Card,India
2975,12/11/2024,,Clothing,Shirt,Five,8,77.41,Cash,INDIA
1594,"Dec 11, 2024",Jane Smith,Fruits,Apple,3,15.0,294.16,Debit,INDIA
2239,2024/12/09,John Doe,Household,Table,10,15.0,,CASH,USA
9327,12/11/2024,Maria Lopez,Electronics,Laptop,2,15 USD,,Debit,China
2323,,Wei Zhang,Household,Table,1,15.0,156.82,Debit,
5452,"Dec 11, 2024",Ali Khan,,,,15 USD,386.87,Cash,India
5287,,Wei Zhang,Vegetables,Tomato,,10.5,335.93,Cash,United States
4299,"Dec 11, 2024",Wei Zhang,Clothing,Shirt,3,15.0,125.29,CASH,INDIA
8036,2024/12/09,Maria Lopez,,,1,,202.13,Debit,INDIA
1501,2024/12/09,Wei Zhang,Household,Table,,20.0,150.2,Cash,China
4550,2024-12-10,Jane Smith,,,2,15 USD,456.24,Paypal,Germany
1848,,,,,3,20.0,,,United States
5723,,Wei Zhang,,,Five,20.0,134.35,Paypal,U.S.A.
8053,2024-12-10,,Household,Table,Five,8,349.82,,U.S.A.
1276,"Dec 11, 2024",John Doe,Household,Table,2,15 USD,335.04,,China
7461,2024/12/09,,Household,Table,10,10.5,231.83,Debit,USA
9152,12/11/2024,Ali Khan,Vegetables,Tomato,10,,286.67,Debit,India
8083,,Jane Smith,Electronics,Laptop,Five,15 USD,,,China
5860,2024-12-10,Jane Smith,,,,15 USD,133.43,Debit,USA
3281,,Wei Zhang,Vegetables,Tomato,10,,405.47,Credit Card,United States
6059,,Maria Lopez,Household,Table,2,8,128.68,CASH,India
8525,2024-12-10,Maria Lopez,Household,Table,1,20.0,357.92,CASH,China
5774,12/11/2024,,,,10,15 USD,91.52,Credit Card,China
2782,,Wei Zhang,Household,Table,10,10.5,451.63,Debit,Germany
7120,2024-12-10,,Clothing,Shirt,2,15 USD,434.58,Credit Card,U.S.A.
5603,2024/12/09,,Household,Table,2,8,94.15,Debit,India
1697,"Dec 11, 2024",,,,2,8,289.42,Paypal,INDIA
3649,,Maria Lopez,Electronics,Laptop,Five,20.0,355.78,Paypal,United States
4614,2024-12-10,,Electronics,Laptop,3,15 USD,201.95,Debit,INDIA
5005,"Dec 11, 2024",John Doe,,,3,10.5,220.05,Credit Card,U.S.A.
1697,2024/12/09,Wei Zhang,Household,Table,,15 USD,232.26,Paypal,United States
7044,,,Clothing,Shirt,,,342.25,Paypal,China
8675,2024/12/09,Jane Smith,Clothing,Shirt,,,156.42,Debit,China
4327,,Maria Lopez,Electronics,Laptop,3,15 USD,82.64,Debit,USA
2495,"Dec 11, 2024",,Clothing,Shirt,2,,377.89,Paypal,INDIA
8582,"Dec 11, 2024",John Doe,Fruits,Apple,Five,15.0,131.74,CASH,INDIA
6915,,,Electronics,Laptop,2,8,454.06,Paypal,United States
5238,12/11/2024,,Electronics,Laptop,10,15 USD,210.76,,USA
8606,,Wei Zhang,Household,Table,,,426.83,CASH,China
9189,"Dec 11, 2024",John Doe,Clothing,Shirt,3,20.0,436.42,Credit Card,China
2375,12/11/2024,,Vegetables,Tomato,10,10.5,94.72,Debit,INDIA
8477,2024/12/09,Jane Smith,,,1,20.0,291.47,CASH,United States
9821,,Jane Smith,Fruits,Apple,10,,247.37,,U.S.A.
4633,,John Doe,Fruits,Apple,,20.0,412.8,Credit Card,China
7314,"Dec 11, 2024",,Electronics,Laptop,10,15 USD,353.65,Debit,China
5799,"Dec 11, 2024",,Fruits,Apple,,,43.7,Credit Card,U.S.A.
7398,2024-12-10,Ali Khan,,,Five,15.0,442.9,Debit,China
4841,"Dec 11, 2024",,Household,Table,10,15 USD,94.79,Cash,India
6015,2024/12/09,Maria Lopez,Clothing,Shirt,3,15.0,346.7,CASH,China
1556,12/11/2024,John Doe,Household,Table,10,15.0,411.25,CASH,Germany
3166,12/11/2024,,Electronics,Laptop,2,8,131.55,,United States
9005,2024-12-10,,Household,Table,,20.0,175.86,,Germany
3877,12/11/2024,Ali Khan,Clothing,Shirt,,8,354.72,Debit,USA
9021,"Dec 11, 2024",,Household,Table,1,,355.86,Cash,China
5282,2024-12-10,Maria Lopez,,,,,367.73,Paypal,INDIA
3504,"Dec 11, 2024",,Household,Table,Five,10.5,63.71,CASH,Germany
5105,2024-12-10,Maria Lopez,Household,Table,Five,15.0,99.98,CASH,USA
9920,2024/12/09,,Electronics,Laptop,3,10.5,276.92,Debit,INDIA
8528,12/11/2024,,,,10,20.0,122.37,Cash,Germany
5390,2024-12-10,John Doe,,,10,8,330.16,Credit Card,
2169,12/11/2024,Wei Zhang,Vegetables,Tomato,3,10.5,377.61,,U.S.A.
7247,2024-12-10,Wei Zhang,Electronics,Laptop,2,,410.95,Paypal,USA
4493,12/11/2024,John Doe,,,3,20.0,380.26,Paypal,USA
2954,2024/12/09,Maria Lopez,Clothing,Shirt,10,20.0,18.41,Credit Card,Germany
8045,12/11/2024,Ali Khan,Electronics,Laptop,2,15 USD,104.49,,India
8061,2024-12-10,Wei Zhang,Fruits,Apple,10,20.0,,,India
4050,2024/12/09,Ali Khan,,,3,15.0,,Debit,Germany
7814,2024-12-10,Jane Smith,Household,Table,Five,15 USD,261.23,CASH,INDIA
7068,2024-12-10,,Vegetables,Tomato,2,15 USD,398.74,Cash,USA
2295,2024-12-10,John Doe,Electronics,Laptop,2,,194.22,Cash,China
3058,"Dec 11, 2024",Jane Smith,Household,Table,10,10.5,236.81,Cash,USA
8153,2024/12/09,,Electronics,Laptop,,15 USD,364.59,Debit,United States
2171,2024/12/09,,Electronics,Table,3,20.0,399.6,,INDIA
5098,,Maria Lopez,Vegetables,Banana,1,8,,Paypal,Germany
5977,"Dec 11, 2024",Wei Zhang,Household,Table,Five,20.0,204.39,Cash,Germany
6408,12/11/2024,Ali Khan,Vegetables,Banana,10,15.0,175.9,Debit,
7396,"Dec 11, 2024",Wei Zhang,,,1,15.0,,Paypal,India
8980,2024-12-10,Ali Khan,Household,Table,,8,287.42,Credit Card,INDIA
7516,,Maria Lopez,,,,20.0,290.83,Debit,Germany
3722,2024-12-10,,Fruits,Apple,1,15 USD,108.11,Debit,
4872,"Dec 11, 2024",Ali Khan,Fruits,Apple,,15 USD,434.68,Cash,
7825,2024-12-10,Wei Zhang,Electronics,Laptop,Five,15 USD,476.43,Credit Card,INDIA
2030,2024-12-10,,Fruits,Apple,2,15.0,96.48,Paypal,
1413,12/11/2024,,Vegetables,Tomato,,15.0,319.08,Debit,INDIA
2952,2024/12/09,,Clothing,Shirt,10,15 USD,332.25,Cash,INDIA
7588,12/11/2024,Ali Khan,Clothing,Shirt,2,20.0,132.28,CASH,U.S.A.
3348,2024/12/09,Wei Zhang,Household,Table,,15.0,331.77,Credit Card,
9725,2024-12-10,Wei Zhang,Household,Table,3,20.0,155.63,CASH,United States
4206,12/11/2024,,Vegetables,Banana,3,10.5,,Debit,INDIA
3137,2024/12/09,,Clothing,Shirt,Five,15 USD,363.83,Paypal,China
8365,2024/12/09,John Doe,Fruits,Banana,2,,64.54,,
1987,2024-12-10,Wei Zhang,Household,Table,,15.0,296.0,Credit Card,
2762,,,,,2,10.5,,Cash,USA
9869,2024-12-10,Maria Lopez,,,,,,,India
9966,,Wei Zhang,Fruits,Banana,3,15.0,434.19,Debit,USA
4301,"Dec 11, 2024",Jane Smith,Household,Table,10,15.0,452.16,,Germany
1851,2024-12-10,Maria Lopez,,,Five,20.0,115.19,Debit,India
8137,2024-12-10,,Household,Table,1,8,,CASH,U.S.A.
8309,,Ali Khan,Electronics,Laptop,10,,88.07,Paypal,U.S.A.
5663,"Dec 11, 2024",Maria Lopez,Clothing,Shirt,2,8,172.53,Paypal,INDIA
6896,2024-12-10,,Electronics,Laptop,3,8,271.17,Debit,China
3942,2024/12/09,Jane Smith,Vegetables,Tomato,10,10.5,345.45,CASH,China
3075,"Dec 11, 2024",,,,2,15.0,58.43,Debit,INDIA
6033,2024/12/09,Ali Khan,Clothing,Shirt,Five,10.5,162.11,Cash,INDIA
6420,"Dec 11, 2024",John Doe,Clothing,Shirt,Five,8,13.82,,INDIA
2375,2024/12/09,,Fruits,Apple,Five,15 USD,45.94,Credit Card,USA
2312,,,Clothing,Shirt,3,20.0,240.03,Debit,China
2529,2024/12/09,,Fruits,Banana,10,15.0,,Cash,
6263,12/11/2024,Wei Zhang,Electronics,Table,3,15.0,54.2,Debit,Germany
6857,,,Vegetables,Tomato,3,10.5,463.28,Credit Card,India
5320,2024/12/09,,Electronics,Laptop,Five,20.0,166.43,Cash,
9454,,,Vegetables,Tomato,Five,20.0,129.32,Credit Card,India
4617,"Dec 11, 2024",John Doe,Clothing,Shirt,10,,153.93,,India
1263,12/11/2024,Wei Zhang,Household,Table,1,15 USD,459.25,,USA
6802,2024-12-10,,,,10,15.0,14.34,Credit Card,Germany
4991,,Wei Zhang,Vegetables,Tomato,,15.0,479.43,Paypal,China
9899,2024/12/09,Maria Lopez,Fruits,Banana,1,15 USD,375.9,Credit Card,
9109,12/11/2024,Ali Khan,Household,Table,3,15 USD,368.6,Debit,China
9038,12/11/2024,Wei Zhang,Clothing,Shirt,3,8,266.85,Paypal,India
3263,,Wei Zhang,Clothing,Shirt,3,,147.39,CASH,Germany
7149,2024/12/09,Ali Khan,Clothing,Shirt,2,,77.52,CASH,China
6505,2024-12-10,,Clothing,Shirt,10,15 USD,160.15,,China
8521,12/11/2024,John Doe,Fruits,Apple,,20.0,73.16,Debit,Germany
2452,"Dec 11, 2024",Ali Khan,Fruits,Apple,,15 USD,230.49,Debit,U.S.A.
9360,,,Electronics,Laptop,10,20.0,67.91,Credit Card,Germany
3155,12/11/2024,,Electronics,Laptop,1,8,323.51,Credit Card,China
9987,2024-12-10,Maria Lopez,,,,15 USD,377.47,CASH,Germany
7175,12/11/2024,Jane Smith,,,Five,20.0,463.26,Credit Card,Germany
4695,2024-12-10,Wei Zhang,Household,Table,3,,264.73,Debit,USA
5550,2024/12/09,Jane Smith,,,1,15.0,283.06,Debit,INDIA
1171,2024-12-10,John Doe,,,1,8,168.06,Credit Card,Germany
8613,"Dec 11, 2024",,,,2,,300.95,Cash,India
7446,"Dec 11, 2024",Jane Smith,Fruits,Apple,3,15 USD,198.43,Paypal,China
7326,,Maria Lopez,Household,Table,2,,,,Germany
4610,,John Doe,Electronics,Laptop,10,15 USD,251.83,Cash,United States
2508,12/11/2024,,Clothing,Shirt,10,20.0,194.14,,INDIA
2204,2024/12/09,Wei Zhang,Fruits,Apple,,20.0,213.76,,INDIA
6630,2024/12/09,Wei Zhang,Fruits,Apple,2,8,314.09,CASH,India
4243,,Maria Lopez,,,Five,10.5,14.15,Credit Card,Germany
5305,12/11/2024,Ali Khan,,,,20.0,14.87,Cash,USA
3664,2024-12-10,Jane Smith,Vegetables,Tomato,Five,,343.15,Paypal,United States
9321,2024-12-10,Maria Lopez,Electronics,Laptop,,,285.11,,U.S.A.
8835,"Dec 11, 2024",Ali Khan,Electronics,Laptop,1,15.0,146.63,Paypal,China
4678,2024/12/09,Jane Smith,Fruits,Apple,1,10.5,163.45,Cash,U.S.A.
4608,12/11/2024,,Household,Table,3,15.0,260.84,Debit,USA
8474,2024-12-10,,Household,Table,Five,15 USD,467.78,Credit Card,
3270,,Jane Smith,Clothing,Shirt,10,20.0,67.86,Cash,Germany
1275,"Dec 11, 2024",Maria Lopez,Fruits,Apple,Five,10.5,28.18,Debit,China
7861,2024/12/09,Ali Khan,Vegetables,Tomato,Five,20.0,149.62,CASH,China
3706,2024-12-10,Wei Zhang,Electronics,Laptop,2,10.5,300.56,,China
6535,,,Household,Table,Five,15.0,333.87,,China
2339,"Dec 11, 2024",Jane Smith,,,Five,15.0,15.77,Paypal,U.S.A.
4763,2024-12-10,John Doe,Vegetables,Tomato,10,10.5,,Credit Card,USA
5370,"Dec 11, 2024",,,,2,15.0,455.57,Credit Card,
8472,2024/12/09,Ali Khan,Clothing,Shirt,3,,341.65,Cash,USA
2680,12/11/2024,John Doe,Fruits,Apple,10,8,327.06,,U.S.A.
3709,,Maria Lopez,Fruits,Apple,Five,10.5,,Paypal,INDIA
1440,2024-12-10,Wei Zhang,Electronics,Laptop,Five,8,201.49,Paypal,Germany
6416,,John Doe,Electronics,Laptop,10,8,21.26,Debit,INDIA
6364,2024/12/09,Maria Lopez,Household,Table,,8,457.93,CASH,USA
3360,"Dec 11, 2024",Wei Zhang,Vegetables,Tomato,Five,15.0,177.57,Debit,China
9304,2024/12/09,,Vegetables,Tomato,Five,,400.05,Cash,China
9060,2024-12-10,Maria Lopez,Vegetables,Tomato,10,15 USD,333.09,Paypal,China
7551,12/11/2024,Maria Lopez,,,1,10.5,193.45,,U.S.A.
8571,,Jane Smith,Fruits,Apple,3,15 USD,,Paypal,
5693,2024-12-10,Ali Khan,Electronics,Table,1,10.5,283.71,,INDIA
4424,"Dec 11, 2024",Wei Zhang,,,1,15 USD,257.28,,USA
2005,12/11/2024,Jane Smith,,,10,15.0,65.6,Paypal,USA
9631,2024-12-10,Ali Khan,Fruits,Apple,,8,451.93,,U.S.A.
6251,,Wei Zhang,,,,15 USD,425.6,Credit Card,
4933,2024/12/09,,Clothing,Shirt,Five,15.0,88.1,CASH,China
9666,"Dec 11, 2024",Maria Lopez,Clothing,Shirt,2,15 USD,54.4,Debit,INDIA
3357,2024/12/09,Wei Zhang,Vegetables,Tomato,,15.0,339.35,Cash,U.S.A.
3469,"Dec 11, 2024",Ali Khan,Fruits,Apple,Five,15.0,279.79,Cash,United States
5670,2024/12/09,John Doe,Vegetables,Tomato,1,,278.01,Debit,United States
2119,2024-12-10,,,,10,20.0,218.88,Paypal,
8514,12/11/2024,Wei Zhang,Clothing,Shirt,2,15 USD,231.77,Paypal,
2255,,Maria Lopez,Clothing,Shirt,,20.0,31.66,Credit Card,China
7206,2024/12/09,John Doe,,,10,20.0,116.54,Cash,INDIA
3436,2024/12/09,Maria Lopez,Clothing,Shirt,3,10.5,207.69,Credit Card,United States
1324,2024-12-10,,Fruits,Apple,1,15 USD,61.55,Debit,India
6238,,,,,Five,15.0,,Cash,U.S.A.
2855,,Ali Khan,Household,Table,3,,165.25,Paypal,China
4549,12/11/2024,,Clothing,Shirt,2,,464.35,Debit,United States
8639,2024/12/09,Jane Smith,Fruits,Apple,,10.5,494.19,,United States
2278,2024-12-10,Maria Lopez,Vegetables,Banana,1,8,378.58,Credit Card,United States
7069,"Dec 11, 2024",Ali Khan,,,,20.0,432.9,Debit,
2377,2024/12/09,Jane Smith,Clothing,Shirt,3,20.0,,Debit,USA
4591,,John Doe,Household,Table,3,15 USD,302.89,,
5637,12/11/2024,John Doe,Household,Table,10,,,,India
1161,2024/12/09,Wei Zhang,Household,Table,,15.0,436.76,Cash,Germany
6796,2024-12-10,,Clothing,Shirt,2,8,96.67,Credit Card,India
2909,2024-12-10,Jane Smith,,,,10.5,366.83,,INDIA
1297,12/11/2024,Ali Khan,,,1,10.5,22.16,Debit,United States
6041,"Dec 11, 2024",Ali Khan,Household,Table,2,20.0,220.29,Paypal,India
4808,"Dec 11, 2024",,Household,Table,10,15 USD,414.16,,USA
9759,12/11/2024,John Doe,Fruits,Banana,3,15 USD,415.74,,INDIA
5795,12/11/2024,John Doe,,,3,20.0,469.62,Credit Card,INDIA
4496,,,,,,8,,CASH,USA
8067,2024/12/09,Jane Smith,Vegetables,Tomato,3,15 USD,164.95,Paypal,U.S.A.
9265,,Ali Khan,Vegetables,Tomato,1,20.0,344.57,Debit,United States
9332,,Wei Zhang,Fruits,Apple,10,20.0,237.69,CASH,INDIA
4457,12/11/2024,Wei Zhang,,,2,20.0,,,India
4032,"Dec 11, 2024",Ali Khan,Electronics,Laptop,,15 USD,287.67,Credit Card,Germany
9885,2024-12-10,,Electronics,Laptop,,8,50.73,Cash,INDIA
1566,,John Doe,Vegetables,Tomato,3,,51.62,Credit Card,
5651,,John Doe,,,2,,319.59,CASH,India
7313,"Dec 11, 2024",Maria Lopez,Electronics,Laptop,,,273.61,Paypal,India
3445,12/11/2024,Jane Smith,Vegetables,Tomato,Five,,130.89,Debit,United States
8369,2024-12-10,,Electronics,Laptop,10,,479.29,Paypal,INDIA
6663,"Dec 11, 2024",,Vegetables,Banana,,,,Credit Card,
6402,2024-12-10,Ali Khan,Electronics,Laptop,Five,15.0,34.13,Paypal,USA
7542,"Dec 11, 2024",Wei Zhang,Electronics,Laptop,Five,15 USD,255.31,Debit,United States
4384,,,Vegetables,Tomato,,10.5,13.68,CASH,USA
1934,2024-12-10,,Clothing,Shirt,3,8,207.7,,
4519,,Jane Smith,Household,Table,Five,20.0,,,INDIA
7962,2024-12-10,John Doe,Fruits,Apple,,10.5,339.58,Cash,
2553,,John Doe,Fruits,Apple,3,15.0,405.12,CASH,U.S.A.
4987,2024/12/09,John Doe,Fruits,Apple,2,10.5,336.05,,China
9913,12/11/2024,Ali Khan,Clothing,Shirt,1,8,113.18,Debit,India
4361,"Dec 11, 2024",,Fruits,Apple,3,8,154.83,Credit Card,USA
3827,12/11/2024,Ali Khan,Household,Table,3,20.0,253.5,Credit Card,INDIA
2902,12/11/2024,,Clothing,Shirt,,8,286.78,CASH,USA
1674,12/11/2024,,Fruits,Banana,Five,,190.46,Credit Card,
3592,2024-12-10,Ali Khan,Electronics,Laptop,2,10.5,142.82,Cash,United States
5992,12/11/2024,,Electronics,Table,3,,487.11,Paypal,China
6136,2024-12-10,Jane Smith,Household,Table,10,15 USD,57.61,Credit Card,INDIA
8212,,Ali Khan,Clothing,Shirt,Five,15.0,404.18,Cash,China
7358,,,Electronics,Laptop,3,15.0,141.19,,INDIA
